Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4bLCPfBLKlqiONo6TALTh5,Entombed,Koi No Yokan,Deftones,2012-11-09,299240,78,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.399,0.753,10,-3.882,1,0.0375,0.00593,0.128,0.366,0.167,130.055,4
spotify:track:4FEr6dIdH6EqLKR0jB560J,Rosemary,Koi No Yokan,Deftones,2012-11-09,413346,76,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.285,0.613,5,-6.412,1,0.0421,0.0185,0.1,0.114,0.0772,126.628,4
spotify:track:2jSJm3Gv6GLxduWLenmjKS,Digital Bath,White Pony,Deftones,2000,255373,72,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Rhino,0.338,0.859,4,-4.938,0,0.0824,0.00122,0.211,0.0936,0.504,92.966,4
spotify:track:7lmeHLHBe4nmXzuXc0HDjk,Testify,The Battle Of Los Angeles,Rage Against The Machine,1999-11-02,210133,64,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"rap metal,rap rock,alternative metal,nu metal",Epic,0.47,0.978,7,-5.399,1,0.0727,0.0261,0.0000109,0.356,0.503,117.906,4
spotify:track:1XTGyfJeMiZXrZ1W3NolcB,Know Your Enemy,Rage Against The Machine - XX (20th Anniversary Special Edition),Rage Against The Machine,1992,294506,68,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"rap metal,rap rock,alternative metal,nu metal",Epic/Legacy,0.575,0.857,4,-3.961,1,0.155,0.0125,0.00229,0.145,0.623,117.413,4
spotify:track:2rBHnIxbhkMGLpqmsNX91M,Bombtrack,Rage Against The Machine - XX (20th Anniversary Special Edition),Rage Against The Machine,1992,243453,67,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"rap metal,rap rock,alternative metal,nu metal",Epic/Legacy,0.459,0.926,4,-3.415,1,0.155,0.0239,0.0000193,0.183,0.569,151.534,4
spotify:track:1wsRitfRRtWyEapl0q22o8,Guerrilla Radio,The Battle Of Los Angeles,Rage Against The Machine,1999-11-02,206200,71,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"rap metal,rap rock,alternative metal,nu metal",Epic,0.599,0.957,11,-5.764,1,0.188,0.0129,0.0000706,0.155,0.489,103.68,4
spotify:track:0tZ3mElWcr74OOhKEiNz1x,Bulls On Parade,Evil Empire,Rage Against The Machine,1996-04-16,229466,75,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"rap metal,rap rock,alternative metal,nu metal",Epic,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,4
spotify:track:59WN2psjkt1tyaxjspN8fp,Killing In The Name,Rage Against The Machine - XX (20th Anniversary Special Edition),Rage Against The Machine,1992,313573,80,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"rap metal,rap rock,alternative metal,nu metal",Epic/Legacy,0.466,0.833,7,-4.215,1,0.304,0.0266,0,0.0327,0.661,88.785,4
spotify:track:7x8dCjCr0x6x2lXKujYD34,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,2007-09-25,269306,78,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"rock,post-grunge,alternative rock,grunge",RCA Records Label,0.433,0.959,9,-4.04,1,0.0431,0.000917,0,0.028,0.365,172.984,4
spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,Everlong,The Colour And The Shape,Foo Fighters,1997-05-20,250546,85,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"rock,post-grunge,alternative rock,grunge",RCA Records Label,0.413,0.881,11,-5.541,0,0.0367,0.0000599,0.000308,0.0805,0.364,158.066,4
spotify:track:1G391cbiT3v3Cywg8T7DM1,Scar Tissue,Californication (Deluxe Edition),Red Hot Chili Peppers,1999-06-08,215906,87,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"funk rock,alternative rock,rock",Warner Records,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,4
spotify:track:48UPSzbZjgc449aqz8bxox,Californication,Californication (Deluxe Edition),Red Hot Chili Peppers,1999-06-08,329733,86,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"funk rock,alternative rock,rock",Warner Records,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4
spotify:track:3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,By the Way (Deluxe Edition),Red Hot Chili Peppers,2002-07-09,269000,87,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"funk rock,alternative rock,rock",Warner Records,0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,4
spotify:track:09IzvFfj9V8Q5M1z7HDJ8R,คำตอบ (feat. Repaze),White,Bomb at Track;Repaze,2018-11-23,251812,24,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai hip hop,thai pop,thai indie rock,thai trap",WM/Thailand,0.675,0.931,9,-3.818,1,0.0957,0.0135,0,0.0461,0.557,137.981,4
spotify:track:1Ch4w16p8ISbgwsZKDfSpQ,จด (feat. ริม Silly Fools),White,Bomb at Track;ริม Silly Fools,2018-11-23,288125,29,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai hip hop,thai pop,thai indie rock",WM/Thailand,0.503,0.817,2,-4.641,1,0.0388,0.00172,0,0.0976,0.187,166.009,4
spotify:track:4xpfbF883SuqQLTrvaA4PO,แค่เรื่องเล่า,Bomb The System,Bomb at Track,2022-05-26,291125,26,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai hip hop,thai pop,thai indie rock",GMM Music Public Company Limited,0.493,0.88,5,-5.649,1,0.0803,0.0479,0.00000203,0.0751,0.438,164.044,4
spotify:track:1yQyJXLervhjprCfceB2YV,จำ (feat. พัด Zweed n' Roll),Bomb The System,Bomb at Track;พัด Zweed n' Roll,2022-05-26,295434,34,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai hip hop,thai pop,thai indie rock",GMM Music Public Company Limited,0.532,0.833,4,-4.283,1,0.0314,0.024,0.0000236,0.221,0.361,91.976,4
spotify:track:6rXEC0Jrx44wVycengozy3,เธอ Get ก็ OK,Cup D,The Jukks,2012-11-01,189683,37,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,thai indie rock,phleng phuea chiwit",Smallroom,0.502,0.946,2,-3.716,1,0.0395,0.000644,0.00257,0.304,0.782,157.966,4
spotify:track:6a4Ixs9WxK3Yu175XDHAOi,ดึง,6lur,Slur,2024-10-15,244588,25,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,thai indie pop,thai indie rock",Smallroom Bangkok Pop Music Label,0.36,0.656,9,-4.536,1,0.0323,0.000708,0.0107,0.17,0.269,169.878,4
spotify:track:7anfPywO6WYIM8Y2Xf5sLr,อธิบาย,6lur,Slur,2024-10-15,302611,26,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,thai indie pop,thai indie rock",Smallroom Bangkok Pop Music Label,0.498,0.715,7,-5.264,1,0.0247,0.133,0.0194,0.205,0.385,90.006,4
spotify:track:2UrJO1I2zAiJgR1GHigGsy,เซโรงัง,Boong,Slur,2012-01-11,249653,30,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,thai indie pop,thai indie rock",Smallroom,0.696,0.906,0,-3.6,1,0.0483,0.00345,0.000523,0.337,0.837,135.003,4
spotify:track:02jzzQFDJRxrrx9WFApODY,โรคจิต,Boo!,Slur,2012-10-04,175626,31,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,thai indie pop,thai indie rock",Smallroom,0.507,0.963,7,-1.849,1,0.0625,0.00828,0.0838,0.0326,0.843,155.019,4
spotify:track:4swS5zyvtX6P6WFbSyG3Az,ภาพเก่า,Bin,Slur,2018-11-23,316000,36,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,thai indie pop,thai indie rock",Smallroom,0.259,0.872,7,-4.971,1,0.0874,0.0057,0.0248,0.167,0.265,200.148,4
spotify:track:1uyNXCo67XweuubGEvPmCX,ขอบคุณ,6lur,Slur,2024-10-15,237333,33,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,thai indie pop,thai indie rock",Smallroom Bangkok Pop Music Label,0.456,0.79,0,-3.928,1,0.0278,0.00481,0.378,0.0767,0.379,89.988,4
spotify:track:0ogLgVg1RY7IGyrp1B8g4X,หรือ,B,Slur,2015-11-01,293700,46,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,thai indie pop,thai indie rock",Smallroom,0.495,0.799,5,-6.077,1,0.0301,0.009,0.00303,0.607,0.351,100.019,4
spotify:track:5BXxbFSnh4l7mASTlvg5KX,คำบางคำ,ไม่มีที่มา,Sqweez Animal,2011-03-01,262773,45,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,thai indie pop",Spicy Disc,0.439,0.793,4,-5.397,1,0.0359,0.0997,0.00693,0.114,0.475,160.105,4
spotify:track:4KJs6nPzHhi3zCSGOJ5KFf,โลกส่วนตัว,ปล่อยปลา,ปลานิลเต็มบ้าน,2017-04-03,272427,36,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock",Parinam Music,0.708,0.642,10,-9.879,1,0.0357,0.557,0.00247,0.12,0.533,108.045,4
spotify:track:5adH3HXt14UgI9sAMOIDKG,นาฬิกา,ปล่อยปลา,ปลานิลเต็มบ้าน,2017-04-03,337340,40,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock",Parinam Music,0.637,0.663,0,-5.381,1,0.0252,0.669,0,0.0661,0.484,92.983,4
spotify:track:6p97hkQab7XlZFLRI8OO1B,แค่นั้นเอง,ปล่อยปลา,ปลานิลเต็มบ้าน,2017-04-03,422000,45,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock",Parinam Music,0.594,0.631,11,-4.896,1,0.0489,0.35,0,0.0671,0.685,133.956,4
spotify:track:7wmx6h6H927nUIlwiE2A55,Vintage Pic (Solitude Is Bliss Cover),J,PENGUIN VILLA,2018-11-23,239624,21,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop,thai rock",Smallroom,0.365,0.678,5,-6.073,1,0.0316,0.0568,0.0000204,0.32,0.104,159.921,3
spotify:track:379e1OCxAEDGnx9yWTp1KS,เว...,J,PENGUIN VILLA,2018-11-23,276774,24,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop,thai rock",Smallroom,0.335,0.195,7,-10.382,1,0.0388,0.953,0,0.206,0.239,61.128,4
spotify:track:16KPEtyPMqMlUMZ3zfbaUQ,เศษหนึ่งส่วนใด (P1ECE),เศษหนึ่งส่วนใด (P1ECE),PENGUIN VILLA,2024-07-30,344464,23,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop,thai rock",Smallroom Bangkok Pop Music Label,0.369,0.433,2,-6.929,1,0.0368,0.628,0.000056,0.265,0.392,104.417,3
spotify:track:5a0BhMi2dSz31xaA33dpH6,กลับไปที่โลก,ออกไปข้างนอก,PENGUIN VILLA,2017-03-28,357453,28,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop,thai rock",Smallroom,0.595,0.381,7,-5.552,0,0.0305,0.761,0.00000239,0.0625,0.153,119.455,4
spotify:track:5oJvil8zjl40oSchIdLK8r,ความลับในฝูงปลา,J,PENGUIN VILLA,2018-11-23,253333,28,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop,thai rock",Smallroom,0.551,0.775,9,-4.683,1,0.0346,0.301,0,0.0635,0.733,89.984,4
spotify:track:14AqVsCn2MX8T7otGaqILT,เธอคือความจริง,เธอคือความจริง,PENGUIN VILLA,2017-03-28,290125,32,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop,thai rock",Smallroom,0.292,0.563,11,-5.065,1,0.0413,0.766,0,0.11,0.408,191.947,3
spotify:track:7rGUvCio7zmYKOeRnLSUyT,Acrophobia,ออกไปข้างนอก,PENGUIN VILLA,2017-03-28,267760,37,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop,thai rock",Smallroom,0.6,0.495,11,-5.384,0,0.0283,0.0718,0.000014,0.531,0.478,80.981,4
spotify:track:7p9cdZ0fNxgDqQ9iDZLlNd,Good Morning - Full Version,Good Morning,PENGUIN VILLA,2008-03-27,262400,38,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop,thai rock",Smallroom,0.482,0.655,4,-5.518,1,0.0273,0.0129,0,0.0783,0.463,80.539,4
spotify:track:2N0n4LBIzf3KVr8KQqX3Ae,ทุกสิ่ง,Pru S.E.,PRU,2001-10-25,345333,35,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop",Bakery Music,0.394,0.356,9,-11.839,1,0.0289,0.536,0.000196,0.174,0.249,160.796,4
spotify:track:2QXJEXVdJVGP3Sn85Imbah,วันนี้อากาศดี,ตื่นเต้น,WHATFALSE,2022-12-15,233617,30,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,phleng phuea chiwit,Oatkhun And Morai,0.543,0.491,4,-7.774,1,0.0251,0.82,0.0226,0.325,0.788,94.079,4
spotify:track:4s4iI5wU6jcNvGEjLmsdto,รักเธอ,ความสุขไม่ยากนัก ความรักไม่ยากเย็น,WHATFALSE,2020-11-20,301968,33,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,phleng phuea chiwit,Oatkhun And Morai,0.309,0.387,2,-7.18,1,0.0304,0.956,0.0817,0.106,0.283,179.948,3
spotify:track:2A9fF0IvWvbw84u8LRO8oS,จริงใจเสมอ,ตื่นเต้น,WHATFALSE,2022-12-15,181597,33,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,phleng phuea chiwit,Oatkhun And Morai,0.75,0.398,2,-10.41,1,0.0427,0.956,0.032,0.137,0.387,96.915,4
spotify:track:5zjf6PeuCJyBSJpim3UrX2,โดยปราศจากฉัน,เดิน,WHATFALSE,2018-07-07,207271,42,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,phleng phuea chiwit,Oatkhun And Morai,0.559,0.524,4,-7.756,1,0.0312,0.187,0.00026,0.0864,0.427,105.97,4
spotify:track:71GvYXBkFYmJ2vWPVm0o7W,แล้วผมจะหาคนแบบคุณได้จากไหน,Rose Man,SITTA,2024-05-29,399999,36,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,southern thai music",Rose Man,0.568,0.253,0,-9.626,1,0.0311,0.69,0,0.0953,0.257,139.876,4
spotify:track:533RfZVd2fRxpDdHY6aoAM,เอาเธอคนเดิมของฉันกลับมา,Rose Man,SITTA,2024-05-29,323555,41,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,southern thai music",Rose Man,0.727,0.554,5,-9.418,1,0.0529,0.624,0,0.57,0.807,90.075,4
spotify:track:7lFl7sdf4aBwCH6oRFH0KQ,1 ชม.ก็นาน 1 ชม.ก็น้อย,เงียบหายไปเลย,SITTA;ขีวิน คณะขวัญใจ,2022-03-31,367108,36,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,southern thai music",Album เงียบหายไปเลย,0.674,0.209,7,-11.639,1,0.0309,0.827,0,0.184,0.26,107.995,4
spotify:track:0UC8jBoBSNutDdGK2RGJrP,คณะขวัญใจคนเดิม,คณะขวัญใจคนเดิม,คณะขวัญใจ,2021-07-23,211909,42,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,luk thung,southern thai music,thai rock","GRU RECORD CO., LTD.",0.353,0.461,4,-14.954,1,0.0307,0.0166,0.516,0.147,0.895,145.725,3
spotify:track:0Q4vMAPFkBdUeCHhegk7qH,ต่ำตม,ต่ำตม,คณะขวัญใจ,2021-07-23,348521,38,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,luk thung,southern thai music,thai rock","GRU RECORD CO., LTD.",0.378,0.309,7,-15.398,1,0.0369,0.435,0.0000345,0.0911,0.456,141.988,3
spotify:track:1wJHg0LxGNOPPRi0CYpPOq,คุณไปอยู่กับดาวพลูโตแล้ว,คุณไปอยู่กับดาวพลูโตแล้ว,คณะขวัญใจ,2022-11-24,294912,42,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,luk thung,southern thai music,thai rock","GRU RECORD CO., LTD.",0.42,0.114,1,-13.182,1,0.0286,0.822,0.00125,0.113,0.0759,74.883,4
spotify:track:6gZN8fljpL4hDPsfMIzBB2,รู้บ้างไหม,รู้บ้างไหม,คณะขวัญใจ,2023-05-05,322905,40,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,luk thung,southern thai music,thai rock","GRU RECORD CO., LTD.",0.457,0.379,6,-11.422,1,0.0254,0.314,0.0416,0.114,0.417,147.985,3
spotify:track:4MLmeVtYngjYLiCbklIa5e,ในส่วนลึกความทรงจำ,ในส่วนลึกความทรงจำ,คณะขวัญใจ,2023-05-05,323206,43,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,luk thung,southern thai music,thai rock","GRU RECORD CO., LTD.",0.569,0.296,0,-10.637,1,0.0279,0.577,0.0264,0.305,0.273,125.996,4
spotify:track:4f3FiZdeeGFO2AadQhmH5H,พักผ่อนเพื่อกลับมาต่อสู้,พักผ่อนเพื่อกลับมาต่อสู้,คณะขวัญใจ,2023-10-13,295937,35,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,luk thung,southern thai music,thai rock","GRU RECORD CO., LTD.",0.466,0.418,0,-9.469,1,0.0398,0.634,0,0.105,0.486,170.013,4
spotify:track:4t5Cng57aFB1jj4VAnihRJ,นักสะสม,นักสะสม,คณะขวัญใจ,2025-05-31,348975,50,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,luk thung,southern thai music,thai rock",คณะขวัญใจ,0.382,0.417,9,-7.418,1,0.0283,0.589,0.0000267,0.152,0.142,127.066,3
spotify:track:7H4OfF8DSDUZZFX4pLLlRv,คุณคือดวงจันทร์ ฉันสิคนบ้า,คุณคือดวงจันทร์ ฉันสิคนบ้า,คณะขวัญใจ,2021-07-23,305735,47,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,luk thung,southern thai music,thai rock","GRU RECORD CO., LTD.",0.332,0.0819,7,-16.388,1,0.0356,0.879,0,0.116,0.292,199.381,4
spotify:track:1CHYBNHhDyL6UFuEFHAMhg,ฉันเป็นแมลง,ฉันเป็นแมลง,คณะขวัญใจ,2021-07-23,309671,48,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,luk thung,southern thai music,thai rock","GRU RECORD CO., LTD.",0.542,0.451,9,-13.526,1,0.0281,0.639,0.0844,0.107,0.523,151.971,4
spotify:track:0zhLRqd95IYRaEo37jKzDt,น่ารักชุบแป้งทอด,น่ารักชุบแป้งทอด,คณะขวัญใจ,2024-12-17,299400,45,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,luk thung,southern thai music,thai rock",คณะขวัญใจ,0.408,0.687,2,-5.89,1,0.0468,0.505,0.000144,0.156,0.389,99.999,4
spotify:track:7kSe5OMn6W2Ezk4vfot97W,แม่เสือสาว,แม่เสือสาว,คณะขวัญใจ,2023-10-10,192413,46,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,luk thung,southern thai music,thai rock",คณะขวัญใจ,0.644,0.536,5,-7.142,1,0.0346,0.0101,0.000283,0.12,0.484,116.004,4
spotify:track:2ANr6TowbSW2CmM4xW0xTb,อยากลืมยิ่งคิดถึง,อยากลืมยิ่งคิดถึง,คณะขวัญใจ;สมปอง,2024-08-31,293715,43,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,luk thung,southern thai music,thai rock",คณะขวัญใจ,0.58,0.54,5,-5.679,1,0.0273,0.146,0,0.33,0.112,132.018,4
spotify:track:04v3raX5OlOjF3OuA3lJuh,รอไม่มีกำหนดการ,รอไม่มีกำหนดการ,คณะขวัญใจ,2021-07-23,337339,49,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,luk thung,southern thai music,thai rock","GRU RECORD CO., LTD.",0.252,0.388,0,-10.244,1,0.0305,0.868,0.0000295,0.159,0.201,206.256,4
spotify:track:7vHBofTZKGKjsnzYbpWpDV,นางสาวขวัญใจ,นางสาวขวัญใจ,คณะขวัญใจ,2024-05-06,278955,50,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,luk thung,southern thai music,thai rock",คณะขวัญใจ,0.622,0.405,4,-7.288,0,0.0308,0.67,0,0.196,0.608,133.953,3
spotify:track:6iogYwutMQI2MHlDFL6zJ8,"ย้ายป่า (feat. หงา คาราวาน, เบย์ Southern Boys, ไววิทย์)","ย้ายป่า (feat. หงา คาราวาน, เบย์ Southern Boys, ไววิทย์)",คณะขวัญใจ;หงา คาราวาน;ไววิทย์;เบย์ Southern Boys,2021-07-23,341694,54,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,luk thung,southern thai music,thai rock,thai hip hop","GRU RECORD CO., LTD.",0.288,0.497,0,-11.483,1,0.0391,0.393,0.000117,0.115,0.459,66.293,4
spotify:track:1YiOlK2XiivuLhmQnL1n7Q,รักสลักอก,รักสลักอก,คณะขวัญใจ,2023-12-17,257049,56,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,luk thung,southern thai music,thai rock",คณะขวัญใจ,0.462,0.524,0,-6.312,1,0.0447,0.44,0,0.0738,0.477,189.058,3
spotify:track:1vq8Z4MJm1PXfdEUI6gyLf,ฉันยังอยู่,ฉันยังอยู่,คณะขวัญใจ,2021-07-23,316615,59,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,luk thung,southern thai music,thai rock","GRU RECORD CO., LTD.",0.576,0.141,10,-13.483,1,0.0316,0.918,0,0.0986,0.346,130.057,4
spotify:track:4CLdhJuMP7rVQwqJRGG90d,สีของฟ้า,Ordinary Thing That Stay Forever,T_047,2020-12-21,220759,37,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,thai pop",T_047,0.719,0.353,4,-7.546,1,0.032,0.796,0,0.131,0.215,102.839,4
spotify:track:48Iv3poFTqJwS0zl7Ctdc3,สะดุดรัก,แดนสวรรค์คอยอยู่,The Richman Toy,2009-10-10,245093,25,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,luk thung,phleng phuea chiwit,southern thai music",Smallroom,0.621,0.699,4,-5.196,1,0.0326,0.00215,0.00000117,0.106,0.479,129.958,4
spotify:track:0sO3tsivKEZqQnvm7vgkHn,มนต์รักยาเสน่ห์,แดนสวรรค์คอยอยู่,The Richman Toy,2009-10-10,168413,17,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,luk thung,phleng phuea chiwit,southern thai music",Smallroom,0.571,0.825,2,-4.62,1,0.0542,0.000299,0.0000499,0.341,0.939,165.082,4
spotify:track:0FRbQZlK7Ggbw5eGqjv0S4,อ๊อด อ๊อด,ลำนำสะดิ้งเลิฟยู,The Richman Toy,2013-05-01,204800,49,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,luk thung,phleng phuea chiwit,southern thai music",Smallroom,0.652,0.91,11,-2.323,0,0.0463,0.0391,0.00000456,0.0287,0.701,129.999,4
spotify:track:0A8GDo4Awm2KCMPGLTM0jl,อ้าว,The Richman Thai,The Richman Toy,2012-03-27,246000,30,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,luk thung,phleng phuea chiwit,southern thai music",Smallroom,0.68,0.701,7,-4.399,1,0.031,0.0581,0,0.0473,0.566,104.987,3
spotify:track:6oPqaiLKPdQj2ecBpMgM07,กระเป๋าแบนแฟนยิ้ม,ลำนำสะดิ้งเลิฟยู,The Richman Toy,2013-05-01,222733,52,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,luk thung,phleng phuea chiwit,southern thai music",Smallroom,0.514,0.942,7,-2.378,1,0.0856,0.0571,0.000239,0.0978,0.755,149.999,4
spotify:track:2O9sWy5etvogpiZbY3eJcO,ธิดาประจำอำเภอ,The Richman Thai,The Richman Toy,2012-03-27,312237,60,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,luk thung,phleng phuea chiwit,southern thai music",Smallroom,0.528,0.608,11,-5.147,1,0.0325,0.194,0,0.364,0.418,144.796,4
